7/27/16,1:25:13,-44.4113,-79.0594,Earthquake,10,5.9,MWW
7/29/16,21:18:25,18.5429,145.5073,Earthquake,196,7.7,MWW
7/29/16,21:26:59,18.7561,145.4878,Earthquake,187.78,5.6,MB
7/30/16,13:19:08,-6.9459,155.8087,Earthquake,37,5.6,MWW
7/31/16,11:33:21,-56.2564,-27.5372,Earthquake,99,5.9,MWW
7/31/16,23:40:02,-8.1935,117.8136,Earthquake,21,5.6,MWW
8/1/16,7:42:51,-23.9646,82.5565,Earthquake,10,5.6,MWW
8/2/16,7:32:29,-58.7496,-25.5494,Earthquake,34,5.6,MWW
8/4/16,14:15:13,-22.3343,-66.0078,Earthquake,270,6.2,MWW
8/4/16,16:24:34,24.9447,142.0141,Earthquake,510,6.3,MWW
8/5/16,12:34:15,-23.9235,82.434,Earthquake,10,5.5,MWW
8/12/16,1:26:36,-22.4765,173.1167,Earthquake,16.37,7.2,MWW
8/12/16,3:29:33,-25.1758,-177.3433,Earthquake,112.85,6.1,MWW
8/14/16,4:09:48,-27.348,-176.2612,Earthquake,10,5.5,MB
8/14/16,11:15:15,50.4696,142.2749,Earthquake,11,5.7,MWW
8/14/16,16:28:56,51.5437,179.5022,Earthquake,65,5.6,MWW
8/15/16,2:59:01,-15.6542,-72.0092,Earthquake,20,5.5,MWB
8/15/16,7:04:41,37.4115,141.7203,Earthquake,33,5.6,MWW
8/18/16,4:30:09,-19.8352,148.7233,Earthquake,10,5.7,MWW
8/18/16,18:09:44,-55.9035,-123.2414,Earthquake,10,6,MWW
8/18/16,18:49:44,-55.7274,-123.2773,Earthquake,10,5.5,MWC
8/19/16,7:32:23,-55.2852,-31.8766,Earthquake,10,7.4,MWW
8/19/16,7:36:02,-55.335,-30.7714,Earthquake,10,5.7,MB
8/19/16,17:33:40,-55.215,-32.0659,Earthquake,3.35,5.8,MWW
8/19/16,20:37:16,-55.201,-32.1126,Earthquake,6.79,5.5,MWB
8/20/16,3:13:45,-22.9455,173.2749,Earthquake,10,5.5,MWW
8/20/16,9:01:26,40.3942,143.6796,Earthquake,10,6,MWW
8/20/16,15:58:05,40.3135,143.7281,Earthquake,11,5.8,MWW
8/21/16,3:45:24,-55.3133,-31.7508,Earthquake,12,6.1,MWW
8/22/16,9:33:08,29.8814,139.1356,Earthquake,391,5.6,MWW
8/23/16,19:39:45,-7.2872,122.4345,Earthquake,533,6,MWW
8/23/16,19:40:47,-7.2131,122.5391,Earthquake,520.29,5.8,MB
8/24/16,1:36:33,42.723,13.1877,Earthquake,4.44,6.2,MWW
8/24/16,2:33:29,42.8413,13.1533,Earthquake,3.25,5.6,MWW
8/24/16,10:34:55,20.9228,94.569,Earthquake,82,6.8,MWW
8/24/16,13:48:46,-2.9097,100.1775,Earthquake,19,5.6,MWW
8/25/16,17:04:43,30.6141,137.8537,Earthquake,456,5.9,MWW
8/28/16,7:23:52,-2.7862,138.4275,Earthquake,41.82,5.5,MWW
8/29/16,4:29:58,-0.0456,-17.8255,Earthquake,10,7.1,MWW
8/31/16,3:11:34,-3.6849,152.7915,Earthquake,476,6.8,MWW
8/31/16,22:04:35,-37.132,178.9278,Earthquake,15.41,5.8,MWW
9/1/16,16:37:57,-37.3586,179.1461,Earthquake,19,7,MWW
9/1/16,16:47:15,-37.4395,179.4941,Earthquake,10.39,5.5,MB
9/1/16,16:48:03,-37.2263,179.093,Earthquake,16.81,5.5,MB
9/1/16,17:01:08,-37.0174,178.8907,Earthquake,10,5.7,MB
9/1/16,17:14:06,-37.0522,178.9291,Earthquake,13.73,6.1,MWW
9/1/16,17:36:00,-37.0274,179.0179,Earthquake,8.88,5.5,MWW
9/1/16,19:18:32,-37.2309,178.6028,Earthquake,10.47,5.5,MB
9/1/16,20:04:17,0.5533,98.6145,Earthquake,35,5.5,MWW
9/1/16,20:06:10,-37.3176,178.7148,Earthquake,10,5.5,MB
9/2/16,1:57:51,-55.3295,-30.9179,Earthquake,8,5.5,MWB
9/2/16,11:23:06,-19.5002,-173.7059,Earthquake,10,5.5,MWB
9/3/16,3:27:57,40.3208333,-125.6876667,Earthquake,28.57,5.64,MW
9/3/16,12:02:44,36.4251,-96.9291,Earthquake,5.557,5.8,MWW
9/3/16,14:04:48,20.2816,147.3955,Earthquake,10,5.5,MB
9/4/16,2:38:12,8.3989,125.8874,Earthquake,16,5.8,MWW
9/5/16,15:19:04,-37.127,178.6986,Earthquake,27,5.9,MWW
9/5/16,22:54:04,54.4153,168.5415,Earthquake,8,6.1,MWW
9/6/16,4:13:31,-10.8889,165.9801,Earthquake,40.14,5.6,MWW
9/8/16,21:46:20,-54.6136,158.7126,Earthquake,10,6.1,MWW
9/9/16,0:03:45,-31.3775,-65.8254,Earthquake,157.56,5.6,MWW
9/10/16,10:08:20,-5.573,-76.9536,Earthquake,121,6.1,MWW
9/10/16,12:27:33,-1.0355,31.6181,Earthquake,40,5.9,MWW
9/12/16,6:51:53,-28.7552,-112.3053,Earthquake,10,5.8,MWW
9/14/16,1:58:32,7.3736,-76.1686,Earthquake,18,6,MWW
